Date,latitude,longitude,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,block_number
7/1/2021,26.02470205,50.50140381,103.26,1.867,18,3,
7/1/2021,26.2860275,50.63873291,13.95,4.713,24,9,
7/1/2021,26.15790325,50.62774658,10.307,6.17,21,14,
7/1/2021,26.16283372,50.6552124,0.151,0.181,27,1,
7/1/2021,26.0839213,50.62774658,7.91,8.212,149,5,
7/1/2021,25.64400242,50.75958252,55.052,2.279,15,6,
7/1/2021,26.23676565,50.46295166,86.754,26.295,23,10,
7/1/2021,26.23183831,50.47943115,84.786,14.5,16,36,
7/1/2021,26.19734113,50.47393799,141.9,27.172,13,23,
7/1/2021,26.23183831,50.50140381,36.031,11.766,18,4,
7/1/2021,26.20719851,50.52337646,89.369,14.066,18,38,
7/1/2021,26.2564729,50.60577393,112.006,14.973,16,7,
7/1/2021,26.24661969,50.58929443,95.715,23.477,23,39,
7/1/2021,26.24169277,50.61676025,31.526,20.064,18,6,
7/1/2021,26.22691077,50.56182861,44.491,10.683,25,19,
7/1/2021,26.19734113,50.56182861,23.785,5.944,19,17,
7/1/2021,26.21212689,50.58380127,146.312,27.513,18,78,
7/1/2021,26.16776397,50.46844482,130.228,13.504,16,12,
7/1/2021,26.16283372,50.47943115,173.773,6.532,17,8,
7/1/2021,26.16283372,50.52886963,110.729,40.085,23,1,
7/1/2021,26.1135197,50.50140381,172.022,22.86,15,44,
7/1/2021,26.10858716,50.58380127,2.856,1.503,33,13,
7/1/2021,26.00989256,50.53985596,13.151,11.679,14,1,
7/1/2021,25.92593687,50.50140381,1.587,0.515,45,1,
7/1/2021,25.83697737,50.61126709,62.759,2.531,20,2,
7/1/2021,26.2564729,50.62774658,117.21,19.746,18,55,
7/1/2021,26.2564729,50.66619873,29.226,5.639,20,1,
7/1/2021,26.23183831,50.4574585,81.272,23.388,23,5,
7/1/2021,26.22198302,50.57281494,170.014,27.309,18,82,
7/1/2021,26.22198302,50.5947876,23.353,9.573,20,13,
7/1/2021,26.20226992,50.58929443,177.294,25.141,16,46,
7/1/2021,26.18255349,50.46295166,36.313,23.317,24,1,
7/1/2021,26.17762386,50.52886963,37.319,10.892,17,18,
7/1/2021,26.15297258,50.48492432,114.176,16.81,15,7,
7/1/2021,26.13324781,50.47943115,15.679,6.353,27,7,
7/1/2021,26.15790325,50.54534912,130.685,32.934,18,4,
7/1/2021,26.08885489,50.49591064,36.423,10.943,19,21,
7/1/2021,26.09378827,50.57281494,5.079,0.327,19,1,
7/1/2021,25.94569654,50.60028076,53.772,39.524,18,1,
7/1/2021,25.88640759,50.58380127,17.785,0.378,25,5,
7/1/2021,25.83203322,50.60577393,70.236,20.223,30,3,
7/1/2021,26.29587737,50.63873291,51.365,13.356,19,2,
7/1/2021,26.30080198,50.66619873,252.601,17.328,19,11,
7/1/2021,26.28110226,50.63873291,104.527,18.115,17,42,
7/1/2021,26.2761768,50.64971924,109.329,19.61,19,13,
7/1/2021,26.27125114,50.66070557,71.031,8.574,22,7,
7/1/2021,26.07898751,50.62774658,23.476,8.264,23,32,
7/1/2021,25.67371126,50.74310303,35.813,4.289,18,1,
7/1/2021,26.28110226,50.60577393,20.021,10.516,24,6,
7/1/2021,26.21212689,50.440979,49.935,0.65,18,1,
7/1/2021,26.23676565,50.52886963,54.822,14.924,34,22,
7/1/2021,26.24169277,50.61126709,139.715,19.33,15,11,
7/1/2021,26.22198302,50.53985596,52.936,18.859,20,28,
7/1/2021,26.21212689,50.56182861,77.383,19.425,15,22,
7/1/2021,26.17762386,50.50689697,79.142,3.944,15,2,
7/1/2021,26.13817931,50.46295166,106.004,28.991,16,5,
7/1/2021,26.13324781,50.46844482,3.924,8.487,21,4,
7/1/2021,26.12338417,50.53436279,20.337,6.564,19,2,
7/1/2021,26.19241212,50.54534912,54.824,6.026,15,18,
7/1/2021,26.18255349,50.56182861,44.383,14.297,17,14,
7/1/2021,26.14311061,50.57281494,73.796,16.104,22,4,
7/1/2021,26.13817931,50.57281494,137.666,28.492,20,33,
7/1/2021,26.13324781,50.54534912,82.789,15.413,19,8,
7/1/2021,26.12831609,50.58380127,92.527,12.808,20,18,
7/1/2021,26.1036544,50.48492432,102.473,21.041,17,27,
7/1/2021,26.0691193,50.50689697,140.296,27.511,15,83,
7/1/2021,26.00001853,50.62225342,87.008,22.8,34,1,
7/1/2021,25.89629115,50.58929443,0.201,0.044,15,1,
7/1/2021,25.83203322,50.62225342,13.693,6.025,13,2,
7/1/2021,26.1480417,50.62774658,17.054,10.064,25,1,
7/1/2021,26.18255349,50.36956787,43.497,13.864,17,1,
7/1/2021,26.20226992,50.52886963,87.318,16.491,17,14,
7/1/2021,26.21705506,50.57830811,118.964,21.812,15,55,
7/1/2021,26.22691077,50.5947876,65.348,15.419,16,69,
7/1/2021,26.19734113,50.5947876,105.195,25.761,28,16,
7/1/2021,26.1480417,50.46295166,48.679,18.398,15,7,
7/1/2021,26.15297258,50.47943115,32.395,9.393,25,65,
7/1/2021,26.15297258,50.53436279,146.292,27.987,23,5,
7/1/2021,26.18748291,50.56182861,91.18,9.798,21,33,
7/1/2021,26.1480417,50.57830811,175.439,20.767,15,18,
7/1/2021,26.1480417,50.58380127,121.678,21.363,17,37,
7/1/2021,26.1135197,50.56732178,51.179,7.646,15,17,
7/1/2021,26.09378827,50.55084229,56.156,24.33,15,2,
7/1/2021,26.09378827,50.61126709,0.382,4.246,242,3,
7/1/2021,26.26632527,50.63323975,62.153,7.692,28,43,
7/1/2021,26.27125114,50.6552124,27.988,21.21,23,11,
7/1/2021,26.20226992,50.67169189,64.609,21.719,28,16,
7/1/2021,26.18255349,50.32562256,75.524,25.381,42,20,
7/1/2021,26.21705506,50.46295166,117.271,17.507,21,44,
7/1/2021,26.21212689,50.5178833,54.013,6.98,18,1,
7/1/2021,26.24169277,50.57281494,78.138,30.176,17,11,
7/1/2021,26.19734113,50.55633545,67.263,13.123,20,15,
7/1/2021,26.21212689,50.62225342,57.973,24.082,15,5,
7/1/2021,26.18748291,50.48492432,301.083,19.664,14,2,
7/1/2021,26.16283372,50.49041748,3.415,1.431,27,8,
7/1/2021,26.15790325,50.57830811,59.041,15.475,18,17,
7/1/2021,26.15297258,50.56732178,72.169,23.081,18,26,
7/1/2021,26.1135197,50.47943115,91.748,22.111,17,43,
7/1/2021,26.10858716,50.50140381,153.063,23.282,14,26,
7/1/2021,26.10858716,50.60577393,29.465,10.292,23,11,
7/1/2021,26.2515464,50.64971924,145.152,20.117,16,26,
7/1/2021,26.21212689,50.66619873,64.458,17.015,17,5,
7/1/2021,26.19241212,50.71014404,71.745,7.089,250,2,
7/1/2021,26.22691077,50.55084229,60.002,24.543,17,31,
7/1/2021,26.15790325,50.49041748,4.772,2.918,23,2,
7/1/2021,26.19241212,50.49591064,56.25,7.379,18,4,
7/1/2021,26.18748291,50.5178833,133.781,29.355,15,16,
7/1/2021,26.17269402,50.5178833,38.997,19.879,20,12,
7/1/2021,26.15790325,50.52337646,46.376,15.102,43,17,
7/1/2021,26.1480417,50.4574585,38.473,4.659,18,2,
7/1/2021,26.16776397,50.60028076,15.92,8.818,95,12,
7/1/2021,26.13324781,50.60577393,53.025,6.183,19,8,
7/1/2021,26.13324781,50.61676025,105.537,17.086,20,28,
7/1/2021,26.08885489,50.51239014,7.643,11.889,18,1,
7/1/2021,26.04444512,50.49591064,35.083,13.8,19,7,
7/1/2021,26.05431542,50.5178833,162.886,19.517,19,1,
7/1/2021,26.07405351,50.60577393,43.065,3.032,24,2,
7/1/2021,26.01482926,50.51239014,45.639,20.107,18,3,
7/1/2021,25.8171995,50.57830811,28.277,7.675,23,1,
7/1/2021,26.30080198,50.62774658,9.269,2.001,17,2,
7/1/2021,26.29587737,50.66619873,73.003,10.378,39,23,
7/1/2021,26.28110226,50.64422607,126.093,13.407,15,25,
7/1/2021,26.27125114,50.63873291,31.41,20.334,18,2,
7/1/2021,26.2515464,50.62774658,49.556,35.707,38,1,
7/1/2021,26.16283372,50.62774658,19.738,4.577,36,54,
7/1/2021,26.2761768,50.60577393,112.965,19.24,17,34,
7/1/2021,26.21212689,50.47393799,167.87,19.18,14,12,
7/1/2021,26.20719851,50.49041748,254.805,22.016,17,10,
7/1/2021,26.22198302,50.51239014,27.753,8.55,23,21,
7/1/2021,26.21212689,50.52337646,63.128,22.659,17,19,
7/1/2021,26.23676565,50.57830811,67.311,16.072,24,186,
7/1/2021,26.26632527,50.60028076,54.39,11.421,22,7,
7/1/2021,26.15790325,50.47393799,735.364,65.3,12,25,
7/1/2021,26.12831609,50.47393799,31.936,8.94,17,18,
7/1/2021,26.12831609,50.49591064,40.53,15.184,17,33,
7/1/2021,26.13324781,50.50689697,59.965,15.535,21,8,
7/1/2021,26.18255349,50.54534912,61.55,13.49,19,43,
7/1/2021,26.17269402,50.60028076,22.767,13.336,16,7,
7/1/2021,26.14311061,50.56732178,122.175,22.848,15,26,
7/1/2021,26.09872144,50.49041748,51.252,13.805,20,38,
7/1/2021,26.08885489,50.47943115,11.969,9.748,15,1,
7/1/2021,26.07898751,50.51239014,60.73,11.685,18,21,
7/1/2021,26.0691193,50.49591064,175.881,1.453,19,2,
7/1/2021,26.05925025,50.5178833,29.451,30.184,18,1,
7/1/2021,26.07898751,50.61126709,13.164,11.422,17,7,
7/1/2021,26.05925025,50.61126709,14.528,18.199,16,3,
7/1/2021,25.98026798,50.5947876,9.102,2.784,23,7,
7/1/2021,25.86663798,50.60577393,84.689,30.473,17,7,
7/1/2021,26.31065059,50.64422607,79.81,4.502,15,2,
7/1/2021,26.2515464,50.63873291,128.18,25.459,15,41,
7/1/2021,26.24661969,50.6552124,92.924,14.453,24,41,
7/1/2021,26.16283372,50.66070557,2.35,2.005,19,4,
7/1/2021,26.19734113,50.40252686,12.962,5.446,19,1,
7/1/2021,26.24169277,50.4574585,0.21,0.022,25,1,
7/1/2021,26.23676565,50.48492432,20.597,0.406,26,1,
7/1/2021,26.22198302,50.46844482,113.662,16.464,22,31,
7/1/2021,26.20719851,50.52886963,57.005,7.861,18,21,
7/1/2021,26.20719851,50.57281494,164.106,28.579,16,94,
7/1/2021,26.22691077,50.61676025,0.655,10.025,19,2,
7/1/2021,26.16283372,50.45196533,78.359,20.005,22,7,
7/1/2021,26.17762386,50.51239014,34.007,23.44,17,5,
7/1/2021,26.12831609,50.50689697,196.802,29.455,18,23,
7/1/2021,26.15297258,50.57281494,76.936,16.475,23,29,
7/1/2021,26.11845204,50.57830811,91.325,15.884,18,48,
7/1/2021,26.1480417,50.60577393,76.8,2.695,40,8,
7/1/2021,26.10858716,50.48492432,39.341,12.182,21,34,
7/1/2021,26.0839213,50.60028076,129.975,30.079,14,22,
7/1/2021,25.98520593,50.57830811,143.655,4.078,23,1,
7/1/2021,25.98026798,50.61126709,106.722,27.191,16,1,
7/1/2021,25.92593687,50.56182861,0.41,0.473,12,1,
7/1/2021,25.82708885,50.61676025,80.149,17.153,19,4,
7/1/2021,26.29587737,50.66070557,107.484,21.673,16,22,
7/1/2021,26.2860275,50.64422607,6.442,11.702,24,1,
7/1/2021,26.2564729,50.63873291,194.798,30.84,16,20,
7/1/2021,26.26632527,50.66070557,105.099,18.191,22,16,
7/1/2021,26.22198302,50.67718506,28.837,9.692,18,7,
7/1/2021,25.69846297,50.75958252,13.313,10.046,28,1,
7/1/2021,26.30572639,50.62225342,39.068,20.021,35,18,
7/1/2021,26.17269402,50.39154053,11.847,1.115,57,1,
7/1/2021,26.22691077,50.45196533,43.534,8.088,19,14,
7/1/2021,26.22691077,50.47393799,54.77,14.321,33,8,
7/1/2021,26.20719851,50.50140381,39.559,3.82,22,11,
7/1/2021,26.27125114,50.5947876,22.362,9.071,24,20,
7/1/2021,26.2515464,50.5947876,87.455,35.799,20,1,
7/1/2021,26.19241212,50.47943115,237.489,28.77,17,43,
7/1/2021,26.16283372,50.51239014,75.484,12.805,16,16,
7/1/2021,26.12831609,50.48492432,22.593,6.691,22,21,
7/1/2021,26.15297258,50.5178833,48.906,13.92,17,14,
7/1/2021,26.18748291,50.56732178,150.235,16.582,21,9,
7/1/2021,26.17269402,50.54534912,61.96,16.462,19,48,
7/1/2021,26.17269402,50.56732178,89.982,12.751,19,31,
7/1/2021,26.13817931,50.56182861,128.013,19.108,17,38,
7/1/2021,26.13324781,50.60028076,29.466,10.744,18,43,
7/1/2021,26.10858716,50.47393799,20.972,2.435,20,17,
7/1/2021,26.09872144,50.50140381,127.255,13.654,17,11,
7/1/2021,26.1036544,50.56732178,70.145,18.801,21,12,
7/1/2021,26.1135197,50.62225342,31.148,17.942,13,1,
7/1/2021,26.09378827,50.5947876,9.088,2.532,18,4,
7/1/2021,26.09378827,50.60028076,87.04,23.648,15,1,
7/1/2021,25.98520593,50.61126709,74.812,11.935,16,2,
7/1/2021,25.96545289,50.60577393,24.002,17.046,21,2,
7/1/2021,26.23676565,50.66619873,25.443,4.318,21,2,
7/1/2021,26.19734113,50.66619873,3.573,1.498,28,10,
7/1/2021,26.20719851,50.67718506,24.962,11.744,22,9,
7/1/2021,26.18255349,50.71563721,34.896,5.324,20,5,
7/1/2021,25.85180861,50.63873291,377.64,28.327,8,1,
7/1/2021,26.31065059,50.62225342,101.509,49.737,14,1,
7/1/2021,26.12338417,50.41351318,45.834,51.199,17,1,
7/1/2021,26.22198302,50.49591064,65.693,12.266,15,8,
7/1/2021,26.23676565,50.58929443,88.725,17.906,20,77,
7/1/2021,26.16776397,50.50140381,78.885,28.138,17,7,
7/1/2021,26.12338417,50.47393799,33.214,5.244,44,11,
7/1/2021,26.15297258,50.51239014,29.814,18.864,24,6,
7/1/2021,26.12338417,50.49591064,114.266,12.891,16,7,
7/1/2021,26.13817931,50.54534912,30.284,3.05,14,33,
7/1/2021,26.07405351,50.62225342,73.265,11.697,18,4,
7/1/2021,26.03950967,50.61126709,65.464,8.329,25,26,
7/1/2021,25.92593687,50.49591064,6.272,1.151,18,2,
7/1/2021,25.90617388,50.5947876,48.235,6.955,15,2,
7/1/2021,25.90123262,50.62225342,68.202,3.218,8,1,
7/1/2021,26.26139919,50.64971924,49.29,7.982,20,1,
7/1/2021,26.21705506,50.49041748,106.093,19.846,19,17,
7/1/2021,26.23183831,50.49591064,121.922,12.392,20,11,
7/1/2021,26.24661969,50.62225342,18.909,21.939,19,2,
7/1/2021,26.18748291,50.47943115,141.465,18.408,16,63,
7/1/2021,26.11845204,50.47943115,61.324,12.635,20,106,
7/1/2021,26.14311061,50.50140381,104.878,13.43,23,75,
7/1/2021,26.15297258,50.52337646,69.285,13.349,21,32,
7/1/2021,26.15297258,50.52886963,162.698,35.199,17,13,
7/1/2021,26.12338417,50.50140381,150.532,10.285,18,27,
7/1/2021,26.12338417,50.50689697,151.642,12.653,15,12,
7/1/2021,26.17269402,50.61126709,81.545,21.58,20,11,
7/1/2021,26.13324781,50.56182861,64.283,12.338,18,71,
7/1/2021,26.13817931,50.61676025,23.225,5.471,22,5,
7/1/2021,26.12338417,50.58929443,54.989,6.756,24,10,
7/1/2021,25.84686507,50.61676025,281.35,4.912,13,1,
7/1/2021,25.82214428,50.61676025,37.847,6.092,22,2,
7/1/2021,26.29095254,50.66619873,70.495,12.305,48,58,
7/1/2021,26.26139919,50.63323975,117.239,18.888,17,17,
7/1/2021,26.2564729,50.66070557,15.325,17.527,18,5,
7/1/2021,26.27125114,50.67169189,111.078,12.844,20,5,
7/1/2021,26.08885489,50.62774658,1.357,0.609,26,1,
7/1/2021,25.69351304,50.77056885,13.893,6.319,14,1,
7/1/2021,26.23676565,50.50140381,85.521,8.401,19,9,
7/1/2021,26.23183831,50.52886963,62.005,15.079,27,87,
7/1/2021,26.24169277,50.56182861,29.824,7.196,28,1,
7/1/2021,26.26139919,50.5947876,42.379,16.417,20,27,
7/1/2021,26.17269402,50.45196533,32.233,9.626,13,1,
7/1/2021,26.18748291,50.53436279,30.987,7.755,17,26,
7/1/2021,26.18255349,50.52337646,45.29,6.467,29,26,
7/1/2021,26.14311061,50.5178833,122.471,11.344,18,2,
7/1/2021,26.1480417,50.53985596,23.191,4.375,24,1,
7/1/2021,26.08885489,50.5178833,51.024,3.92,12,1,
7/1/2021,26.05431542,50.48492432,87.018,21.938,26,13,
7/1/2021,26.05925025,50.50689697,215.889,11.974,16,12,
7/1/2021,26.01482926,50.54534912,23.197,5.489,13,2,
7/1/2021,26.00989256,50.58380127,22.252,6.686,19,1,
7/1/2021,25.9950812,50.58929443,45.778,42.514,25,1,
7/1/2021,26.2860275,50.63323975,43.388,14.307,35,28,
7/1/2021,26.28110226,50.66619873,24.031,10.722,15,2,
7/1/2021,26.22691077,50.6552124,52.149,10.172,18,147,
7/1/2021,26.31065059,50.61676025,28.372,10.456,14,1,
7/1/2021,26.18255349,50.34759521,8.276,0.495,21,1,
7/1/2021,26.23183831,50.46844482,44.78,12.428,20,27,
7/1/2021,26.21705506,50.50689697,20.16,13.388,17,13,
7/1/2021,26.24169277,50.55084229,49.65,9.995,18,5,
7/1/2021,26.27125114,50.60577393,109.787,19.986,19,41,
7/1/2021,26.22198302,50.56182861,64.388,11.67,15,5,
7/1/2021,26.21212689,50.61676025,81.762,18.363,17,36,
7/1/2021,26.15790325,50.51239014,110.022,25.165,20,16,
7/1/2021,26.16776397,50.52337646,77.292,19.482,23,2,
7/1/2021,26.17762386,50.57830811,9.845,0.718,24,3,
7/1/2021,26.19241212,50.58929443,32.9,6.901,22,5,
7/1/2021,26.15790325,50.60577393,74.052,14.106,17,11,
7/1/2021,26.1480417,50.55084229,8.663,0.671,15,3,
7/1/2021,26.13817931,50.56732178,63.977,14.576,22,57,
7/1/2021,26.12338417,50.55633545,36.192,17.333,19,3,
7/1/2021,26.12831609,50.56732178,94.055,16.573,18,28,
7/1/2021,26.15297258,50.62225342,97.213,17.26,19,2,
7/1/2021,26.1135197,50.49591064,109.56,27.763,17,36,
7/1/2021,26.07898751,50.50140381,48.45,12.258,20,21,
7/1/2021,26.04938037,50.48492432,23.197,13.746,21,5,
7/1/2021,26.06418488,50.52886963,74.827,7.355,17,1,
7/1/2021,26.00001853,50.46844482,70.766,30.866,12,3,
7/1/2021,25.98026798,50.61676025,63.004,9.621,16,9,
7/1/2021,25.91605579,50.58380127,86.045,12.489,20,17,
7/1/2021,26.2860275,50.66070557,55.49,9.806,16,8,
7/1/2021,26.21705506,50.66070557,74.017,19.779,19,2,
7/1/2021,26.19241212,50.67718506,4.342,2.201,31,23,
7/1/2021,26.2761768,50.62225342,63.33,2.699,16,3,
7/1/2021,26.24661969,50.51239014,6.106,1.517,17,1,
7/1/2021,26.22198302,50.57830811,63.644,14.632,35,52,
7/1/2021,26.21705506,50.57281494,73.592,14.8,19,106,
7/1/2021,26.21705506,50.62225342,13.3,16.207,18,2,
7/1/2021,26.17762386,50.50140381,102.338,24.178,42,2,
7/1/2021,26.17269402,50.52337646,73.769,16.219,20,26,
7/1/2021,26.13817931,50.46844482,10.705,8.871,20,3,
7/1/2021,26.14311061,50.50689697,81.66,12.696,18,19,
7/1/2021,26.18255349,50.55633545,106.536,31.679,18,10,
7/1/2021,26.17269402,50.55633545,49.353,13.99,26,62,
7/1/2021,26.15790325,50.53985596,50.274,14.806,20,5,
7/1/2021,26.17269402,50.60577393,90.598,16.87,15,16,
7/1/2021,26.13817931,50.60577393,74.404,10.953,16,10,
7/1/2021,26.09872144,50.48492432,55.995,20.293,20,63,
7/1/2021,25.83697737,50.58929443,230.932,39.675,17,1,
7/1/2021,26.22691077,50.62774658,39.45,3.812,18,1,
7/1/2021,26.22691077,50.46844482,160.422,13.723,13,2,
7/1/2021,26.21705506,50.46844482,64.68,13.49,22,37,
7/1/2021,26.21705506,50.47393799,111.425,19.566,41,15,
7/1/2021,26.22198302,50.52886963,201.112,26.142,18,10,
7/1/2021,26.27125114,50.62225342,77.754,19.267,21,33,
7/1/2021,26.2564729,50.61676025,66.704,13.748,22,59,
7/1/2021,26.21212689,50.54534912,112.428,16.623,18,59,
7/1/2021,26.1480417,50.49041748,82.421,12.156,15,19,
7/1/2021,26.12831609,50.47943115,39.314,14.544,19,60,
7/1/2021,26.16283372,50.56732178,124.078,21.316,21,42,
7/1/2021,26.16776397,50.61676025,101.547,18.928,20,7,
7/1/2021,26.15297258,50.55084229,16.092,12.173,15,7,
7/1/2021,26.1036544,50.47393799,16.532,5.733,20,2,
7/1/2021,26.10858716,50.50689697,98.485,22.147,19,21,
7/1/2021,26.1036544,50.52886963,13.272,2.276,16,1,
7/1/2021,26.0691193,50.50140381,40.528,7.161,23,12,
7/1/2021,26.02963813,50.49591064,8.83,6.094,18,3,
7/1/2021,26.034574,50.54534912,153.473,17.214,17,2,
7/1/2021,26.034574,50.56182861,21.119,4.29,25,5,
7/1/2021,25.87158069,50.60577393,78.639,30.76,13,4,
7/1/2021,26.28110226,50.67169189,24.948,7.548,22,1,
7/1/2021,26.16776397,50.47393799,237.081,3.366,14,2,
7/1/2021,26.16776397,50.53436279,29.55,3.932,17,1,
7/1/2021,26.15790325,50.53436279,187.875,30.57,13,7,
7/1/2021,26.13324781,50.4574585,267.117,36.473,14,3,
7/1/2021,26.17269402,50.53985596,118.656,21.974,19,6,
7/1/2021,26.15297258,50.57830811,161.361,17.61,16,9,
7/1/2021,26.09378827,50.47943115,290.558,54.636,15,6,
7/1/2021,26.1036544,50.60577393,13.349,3.296,27,8,
7/1/2021,26.04938037,50.62225342,82.75,24.538,18,1,
7/1/2021,26.02470205,50.47943115,9.965,15.167,14,1,
7/1/2021,26.00989256,50.60028076,21.759,9.073,25,1,
7/1/2021,26.21705506,50.6552124,31.123,9.346,20,16,
7/1/2021,26.15297258,50.63873291,8.77,5.264,81,2,
7/1/2021,26.18748291,50.32012939,119.028,34.4,22,16,
7/1/2021,26.18255349,50.34210205,127.819,5.931,13,1,
7/1/2021,26.16776397,50.40252686,7.894,1.01,21,2,
7/1/2021,26.23676565,50.4574585,49.041,21.084,18,5,
7/1/2021,26.23676565,50.52337646,101.395,15.543,46,20,
7/1/2021,26.21212689,50.46844482,197.066,21.968,15,71,
7/1/2021,26.21705506,50.52886963,174.933,16.124,21,12,
7/1/2021,26.21705506,50.53436279,108.163,12.716,20,56,
7/1/2021,26.23183831,50.53985596,102.072,23.053,37,55,
7/1/2021,26.13324781,50.49041748,16.43,7.036,20,54,
7/1/2021,26.14311061,50.51239014,73.338,25.084,16,13,
7/1/2021,26.12831609,50.53985596,95.893,18.584,21,13,
7/1/2021,26.13324781,50.55084229,123.732,23.388,18,21,
7/1/2021,26.10858716,50.49041748,61.201,22.8,17,12,
7/1/2021,26.1135197,50.50689697,99.546,8.386,27,28,
7/1/2021,26.03950967,50.52886963,31.573,3.835,90,3,
7/1/2021,26.08885489,50.60577393,26.562,11.732,17,8,
7/1/2021,26.27125114,50.64971924,74.824,12.352,20,21,
7/1/2021,26.22198302,50.67169189,213.164,15.592,13,4,
7/1/2021,26.18748291,50.67169189,5.544,3.036,24,11,
7/1/2021,26.23676565,50.60028076,467.184,42.592,8,2,
7/1/2021,26.20719851,50.55633545,71.152,15.444,21,92,
7/1/2021,26.17762386,50.48492432,63.216,22.086,24,9,
7/1/2021,26.15790325,50.5178833,32.339,13.222,23,42,
7/1/2021,26.16283372,50.5947876,9.406,3.159,16,1,
7/1/2021,26.0839213,50.49041748,128.059,16.463,16,20,
7/1/2021,26.09378827,50.49591064,84.726,12.783,17,35,
7/1/2021,26.09378827,50.50140381,44.66,15.23,50,17,
7/1/2021,26.0691193,50.52337646,148.881,9.971,15,2,
7/1/2021,26.04938037,50.51239014,67.312,11.799,20,1,
7/1/2021,25.99014367,50.60577393,52.469,10.856,19,16,
7/1/2021,25.9950812,50.61676025,146.877,10.577,16,4,
7/1/2021,26.2761768,50.6552124,124.719,25.671,17,8,
7/1/2021,26.24169277,50.6552124,69.523,17.334,18,35,
7/1/2021,26.23183831,50.64422607,42.345,10.995,18,49,
7/1/2021,26.2761768,50.60028076,61.337,14.446,16,12,
7/1/2021,26.21705506,50.47943115,126.067,20.074,20,15,
7/1/2021,26.20226992,50.47943115,63.758,19.409,15,3,
7/1/2021,26.22691077,50.52337646,64.983,16.368,18,11,
7/1/2021,26.20226992,50.50140381,233.853,26.69,17,14,
7/1/2021,26.24169277,50.54534912,30.462,6.699,14,3,
7/1/2021,26.20719851,50.5947876,91.5,18.69,16,36,
7/1/2021,26.15297258,50.49591064,43.42,6.601,19,6,
7/1/2021,26.1480417,50.50140381,102.492,13.899,19,75,
7/1/2021,26.15790325,50.56182861,118.24,22.443,18,8,
7/1/2021,26.07405351,50.50140381,100.799,13.587,22,13,
7/1/2021,26.0691193,50.51239014,135.257,20.623,21,51,
7/1/2021,26.10858716,50.53985596,16.606,31.94,18,1,
7/1/2021,26.2860275,50.66619873,40.011,9.129,32,38,
7/1/2021,26.20226992,50.67718506,85.88,26.314,22,10,
7/1/2021,25.82214428,50.64971924,272.264,4.563,9,1,
7/1/2021,26.28110226,50.61126709,16.32,4.058,26,8,
7/1/2021,26.21705506,50.61126709,106.87,22.706,25,52,
7/1/2021,26.20719851,50.58380127,105.771,19.887,16,28,
7/1/2021,26.18748291,50.46844482,23.254,12.252,20,2,
7/1/2021,26.17269402,50.46295166,104.553,32.043,29,3,
7/1/2021,26.18748291,50.55633545,139.919,19.921,17,31,
7/1/2021,26.17762386,50.58929443,49.026,12.429,16,4,
7/1/2021,26.16776397,50.62225342,63.571,14.645,16,10,
7/1/2021,26.14311061,50.57830811,132.701,18.731,19,64,
7/1/2021,26.11845204,50.56732178,43.702,9.81,21,78,
7/1/2021,26.1135197,50.51239014,30.544,1.166,18,1,
7/1/2021,26.09872144,50.55633545,27.137,15.263,20,3,
7/1/2021,26.09872144,50.56182861,35.685,3.212,15,4,
7/1/2021,25.87158069,50.58380127,48.743,18.562,20,1,
7/1/2021,26.31065059,50.62774658,114.21,18.519,17,69,
7/1/2021,26.29095254,50.67169189,74.069,31.536,25,4,
7/1/2021,26.27125114,50.62774658,11.184,37.073,29,1,
7/1/2021,26.23183831,50.64971924,80.341,16.201,20,64,
7/1/2021,26.20226992,50.66070557,39.421,16.392,17,2,
7/1/2021,25.71826063,50.78155518,25.308,12.927,22,3,
7/1/2021,26.20226992,50.44647217,34.747,11.852,24,3,
7/1/2021,26.22198302,50.4574585,61.36,25.707,16,10,
7/1/2021,26.19734113,50.52886963,17.129,13.995,18,4,
7/1/2021,26.23676565,50.55084229,73.913,20.579,19,23,
7/1/2021,26.2564729,50.62225342,71.606,22.959,18,10,
7/1/2021,26.20719851,50.54534912,102.86,13.1,25,15,
7/1/2021,26.19241212,50.49041748,95.906,23.46,35,21,
7/1/2021,26.14311061,50.52886963,257.636,35.561,14,7,
7/1/2021,26.1480417,50.61676025,44.337,16.67,18,10,
7/1/2021,26.07405351,50.50689697,54.334,17.205,24,14,
7/1/2021,26.05431542,50.61676025,42.051,6.593,63,7,
7/1/2021,26.31557458,50.62774658,195.965,44.88,14,102,
7/1/2021,26.30080198,50.66070557,100.849,18.644,17,20,
7/1/2021,26.22691077,50.67169189,80.525,7.153,15,3,
7/1/2021,26.12338417,50.64422607,61.954,28.806,18,3,
7/1/2021,26.19734113,50.50140381,54.809,17.937,16,5,
7/1/2021,26.26632527,50.5947876,84.407,13.109,27,28,
7/1/2021,26.20719851,50.60577393,102.424,21.866,80,13,
7/1/2021,26.17762386,50.47943115,36.497,1.524,23,6,
7/1/2021,26.16283372,50.50140381,27.378,8.328,14,2,
7/1/2021,26.16283372,50.5178833,112.931,22.225,21,93,
7/1/2021,26.1480417,50.50689697,135.59,18.419,37,15,
7/1/2021,26.18748291,50.53985596,173.054,26.008,16,29,
7/1/2021,26.16776397,50.60577393,57.542,16.447,20,32,
7/1/2021,26.16283372,50.62225342,53.181,16.042,18,35,
